Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1,2012-04-06,137290.8578652173,0,75.34350383727414,4.1998742336663835,230.62196038122917,6.781968185146238
1,2012-04-13,146473.9143281874,0,81.40722968408545,4.096024417080979,230.80476508925616,6.768294378685552
1,2012-04-20,127999.01999672498,0,87.71318628263457,4.159798613255763,231.2451815067586,6.5175195085500315
1,2012-04-27,125503.54909938035,0,76.07976020816513,4.106229358285852,231.951594723946,7.6073241326869985
1,2012-05-04,136929.86887817163,0,71.19894862402451,4.222835869464794,233.47667422274944,6.790406421865025
1,2012-05-11,128570.0220353991,0,88.51713698350596,4.083859268145658,229.31839618973126,6.9780983483847905
1,2012-05-18,127398.07569407983,0,79.96370769790384,4.247332777585667,228.7575569105368,7.200852600725203
1,2012-05-25,135227.41247028412,0,81.52630008877,4.189792997085046,230.64507707534665,7.195282902701133
1,2012-06-01,132042.7215398183,0,73.91794416551504,4.117152214609215,232.58705165989238,6.789422987081401
1,2012-06-08,133148.64986313245,0,58.86401013924837,4.299705771803445,230.75010164353895,6.715341337434869
1,2012-06-15,126723.9870725423,0,68.47164615221027,4.226881855888568,234.31676827353158,6.913836894607565
1,2012-06-22,122087.58510589977,0,66.54328253621976,4.238426725269711,233.02670444009988,6.878636913208819
1,2012-06-29,139966.8496321848,0,72.04160384694717,4.216753115799005,228.88082950360575,7.4027342487529735
1,2012-07-06,119535.91038738159,0,57.501151135337636,4.157052956750385,232.2142740357061,6.916444262539832
1,2012-07-13,123055.5518371683,0,50.40332010606783,4.370364891398118,233.64676106292913,6.602398595045173
1,2012-07-20,122288.3011139069,0,70.47990898542352,4.349756826594965,232.53401225689723,6.92849919639812
1,2012-07-27,108968.19790246185,0,41.995777747224125,4.361151256238184,232.63430407580577,7.413956253239011
1,2012-08-03,108420.506939648,0,63.89931896353487,4.271700744177439,234.28088875020418,7.019850065947807
1,2012-08-10,112490.84724588021,0,51.72108685478028,4.469001506946528,233.0943124435701,6.505009337707559
1,2012-08-17,97865.30144786561,0,42.584411773376786,4.356612724906889,233.6376183454723,6.4895869459961215
1,2012-08-24,110781.66941083594,0,50.887604580728464,4.354182504306426,230.09288348726915,7.100211009152034
1,2012-08-31,121957.17305098214,0,41.337585630910404,4.30265358311534,235.3737118444715,6.979337655640107
1,2012-09-07,110501.87535914853,0,48.32447847770989,4.4510162513009615,234.04960810483718,7.084193966800198
1,2012-09-14,113531.54566751374,0,53.434339515065695,4.390294166509017,233.82688879058404,6.748224207272005
1,2012-09-21,105569.9633819191,0,54.700944672182565,4.407292760548056,234.02283940831035,6.9345193059674495
1,2012-09-28,91342.58638198036,0,50.67437246432348,4.2758578167504755,233.59994242962466,6.648395916509638
1,2012-10-05,99980.86859861056,0,37.322745494776434,4.394787510732326,234.71834301822176,7.110241472915066
1,2012-10-12,96837.58484736984,0,37.170437535658266,4.475443636702917,236.77376043216202,6.576010295971274
1,2012-10-19,111738.89851282295,0,48.86899218828461,4.474277110741536,236.35122703606422,6.804588302051176
1,2012-10-26,94307.45619278526,0,38.533416658304695,4.503033227936938,235.24396497845527,6.492027268973968
2,2010-02-05,132093.6912662408,0,65.29222672903245,2.7923056850461334,211.69202828602394,7.929815538657019
2,2010-02-12,133553.9775181894,0,67.67304521651621,2.9288943093376263,210.60388047437894,8.679829310115306
2,2010-02-19,141895.4518211785,0,67.80583816805856,2.8598250973378168,210.4474114964032,8.613184704716032
2,2010-02-26,132305.24376700763,0,78.90135238780064,2.848649526792409,211.70665108362738,8.665752070486118
2,2010-03-05,132901.3515844658,0,62.318643618957985,2.9281396318121202,212.5015876398929,8.196844245121666
2,2010-03-12,142633.38188744598,0,79.60550349420552,2.934467058108042,213.59639178365148,8.569074393025362
2,2010-03-19,162295.9323579903,0,73.27814589537581,2.8729161033336523,210.63110294417214,8.174233023567798
2,2010-03-26,148292.7657734884,0,92.39015637914527,2.9748838946844343,209.8787244032863,8.62975483107432
2,2010-04-02,150292.5832489832,0,83.09656055376007,2.995973221363502,212.3930567142919,8.589003559076083
2,2010-04-09,138647.3952962726,0,82.2283736980318,2.765311109622865,211.74543161611584,8.252952010287718
2,2010-04-16,153561.46208753687,0,91.20122983720586,3.058319627270856,213.83883090044344,8.44380335421397
2,2010-04-23,146849.28434418744,0,78.84615291963227,2.9482237821518225,210.33979294430702,8.46724782612471
2,2010-04-30,151359.37179933733,0,68.73372659790141,2.939904231054672,212.0404056542148,8.80539029166116
2,2010-05-07,137937.80389773604,0,76.79333574648881,2.9759029847840868,212.4063185671563,8.293271503801112
2,2010-05-14,147269.87583568395,0,74.30369318431717,2.908312139467799,210.64452669161528,8.459805453636884
2,2010-05-21,149407.4725131853,0,61.308437791986336,2.9701852290003896,214.19355207884988,8.58480593472408
2,2010-05-28,145024.2984292944,0,72.37099772042083,2.924396373762468,211.25445175896292,8.394151226187589
2,2010-06-04,139019.70853066433,0,79.24688255057198,3.0919983720273665,212.86165701520324,7.9849485302847825
2,2010-06-11,135927.4950830198,0,69.77386914499067,2.9998333403688475,212.37315883788352,8.347221203742475
2,2010-06-18,139314.08223556267,0,61.78391004608564,3.052916226744275,212.8170111298062,8.333026097244588
2,2010-06-25,121237.4646631297,0,56.07094825490607,3.001500710090767,215.7566654098747,7.969480121816428
2,2010-07-02,140709.520904996,0,48.85096837173653,3.054328795726133,213.82637591704906,8.21859728614372
2,2010-07-09,126092.7202236531,0,41.01265826518314,3.095674709954466,216.30215730270538,7.954054808777072
2,2010-07-16,141720.09086903132,0,52.323855163248986,3.0044523163137975,213.6506069924654,8.580871320921126
2,2010-07-23,126009.64845138189,0,53.17793278912735,3.2404048171251576,214.37336471547692,8.65042275667527
2,2010-07-30,121073.54633752865,0,54.476031344185635,3.1292379578114264,219.2682805190513,8.412821393711196
2,2010-08-06,126117.95582120334,0,58.49298500848231,3.0830533970332525,213.94537472564818,8.415150339973028
2,2010-08-13,110124.55789362441,0,51.960431996085056,3.125118817749223,215.36487468990816,8.282241474359038
2,2010-08-20,124211.63468620778,0,53.15045211908566,3.0574384464135758,212.87655129666086,8.149397189035328
2,2010-08-27,115575.87688406087,0,42.29968532747353,3.2144825486134376,213.20673725044364,8.050264062806859
2,2010-09-03,119566.02062885121,0,45.71290997213075,3.182309142771779,213.88816057556468,8.321070669364058
2,2010-09-10,113650.44475666086,0,31.91134807478673,3.0153126847682374,215.56152106060605,8.072758170553412
2,2010-09-17,110636.68508646086,0,44.31900767998098,3.202044787160814,217.18147441477245,7.8382237747706105
2,2010-09-24,97738.9244740892,0,36.474763151145794,3.2191133333734965,217.80742106796967,7.996165140440121
2,2010-10-01,114053.04507326467,0,32.07206036528291,3.141357062176319,215.28340666875718,7.989902843186319
2,2010-10-08,121234.8022845057,0,41.9504553774217,3.3039471688434725,215.28597404147797,7.864420510131114
2,2010-10-15,125700.61837636514,0,33.77462212185226,3.2631753364255998,216.6338297755894,8.031139377520457
2,2010-10-22,119017.2369941076,0,40.81319996460894,3.408823853641926,216.32185282615785,7.736745888757442
2,2010-10-29,113149.34494303969,0,38.52323506686447,3.1958595321749197,217.43554995002324,8.182895522162532
2,2010-11-05,131942.86086466743,0,54.08798578612399,3.3606006206416903,219.17445263484495,8.16435335178143
2,2010-11-12,114747.33291685092,0,35.34444894084208,3.254567476109723,215.89949211551485,8.049806465281847
2,2010-11-19,122181.70185744594,0,48.87619272694048,3.442573990416324,217.12542030536943,8.111448079297553
2,2010-11-26,153736.83220356258,1,52.27177397866811,3.3044813344348856,218.23248609895975,8.287326883886795
2,2010-12-03,152058.81947789245,1,55.76017192557042,3.363163750882848,216.01370323622166,7.962030814396095
2,2010-12-10,155646.4768510838,1,61.62742098875256,3.3449287786236037,219.24959093935192,8.094691677248454
2,2010-12-17,154232.9009462344,1,59.65715089621306,3.311544134754317,218.60376188539954,7.2273514060368065
2,2010-12-24,135726.49203812034,1,34.22200913638011,3.2141229274075664,218.95765290141148,8.067382334316699
2,2010-12-31,150439.109878387,1,56.93787503819375,3.4736432790891305,217.733954802641,8.496730078100747
2,2011-01-07,138307.86347868567,0,67.01852421145117,3.5053499518798885,218.83654067429012,7.673414004827299
2,2011-01-14,147672.6402503067,0,66.04395120016274,3.2788206678238745,218.43625189298876,7.726451976500641
2,2011-01-21,146320.80621276115,0,68.60428720223037,3.3773763400681944,218.84072710406613,7.955780504601542
2,2011-01-28,133927.94029299138,0,63.34065700552918,3.328672989390298,220.8370188231038,7.7849157819488175
2,2011-02-04,150189.34289924827,0,75.30120376114787,3.461069584482615,217.06392711411496,7.933370428865902
2,2011-02-11,144118.6292989987,0,76.52344771132535,3.4865585187009116,217.43359635286387,7.946760038749049
2,2011-02-18,155377.54737838104,0,72.05905495051093,3.517644448753578,221.93891176601133,8.30059251365009
2,2011-02-25,149513.55492086874,0,76.01166284922073,3.4882176130421074,221.05023430767636,7.870294487324865
2,2011-03-04,153782.2559929625,0,83.67323817564923,3.4672573883179254,218.98606959543952,7.724381733541036
2,2011-03-11,155771.38666433055,0,78.82470707852228,3.511216798149467,221.2651188633033,7.722289634275597
2,2011-03-18,139358.90633746478,0,82.10907576962006,3.3972149530470817,222.60345718677937,7.678813814060772
2,2011-03-25,149784.02620230333,0,72.54246744314773,3.426316387145734,220.6982599779863,7.723537373613441
2,2011-04-01,154616.23509960837,0,84.33765367009029,3.547190028895416,221.27407180596643,7.8824571143321736
2,2011-04-08,152102.27868022036,0,65.12534759442397,3.5028449398188433,217.70968490326578,7.777014981699448
2,2011-04-15,153547.56934914278,0,86.8220619337237,3.6390107514176893,221.46416257237854,7.630909730650775
2,2011-04-22,157073.12840387627,0,75.1767314310886,3.555888587884532,222.81920447544115,7.604557163502644
2,2011-04-29,149932.00838019224,0,82.73842844177337,3.4916166546295337,222.98084119232612,7.906641586342876
2,2011-05-06,143001.0211889468,0,71.55314386423893,3.5112635185139545,220.89350613464546,7.8556486158229895
2,2011-05-13,165776.09627208015,0,78.62914369941154,3.4926595576897284,221.5738971233417,7.7354119386435025
2,2011-05-20,147830.46391958912,0,64.40601742310005,3.7217611653192106,222.28476362098093,7.7987929795039905
2,2011-05-27,154494.57180234435,0,75.46650702018223,3.6037051916510383,224.4210752721862,7.56988221394382
2,2011-06-03,155018.70897548122,0,65.99909592566183,3.623179852287897,220.81205617156465,7.7857559300868795
2,2011-06-10,132926.7830328649,0,68.00117576594634,3.624249144103687,220.9280745553981,7.6026768366119235
2,2011-06-17,135107.0504163699,0,60.09077064693601,3.6701428836887304,224.7585197966121,8.350302715307375
2,2011-06-24,140574.4483656189,0,74.40136926193975,3.6835001984321316,222.73312852988045,7.7441486129315384
2,2011-07-01,144751.48756062245,0,62.966293619028924,3.6433333469738662,221.0428355103017,7.238093699369479
2,2011-07-08,137314.5332348461,0,58.09307553371953,3.6403128880275064,223.33275844008472,7.810733063228907
2,2011-07-15,140134.16434795002,0,53.30257556152587,3.7981034364519157,225.86877825447246,7.723639163830713
2,2011-07-22,136983.36419830023,0,64.5131162457617,3.802407945312361,224.60114876566894,7.73758676176872
2,2011-07-29,139205.98164614016,0,46.1519807296065,3.7800578525487665,221.8262790433102,7.377350136218736
2,2011-08-05,129537.93588877116,0,57.84710926506918,3.854991863174869,223.63248842446905,7.275937789680809
2,2011-08-12,130613.29139410294,0,50.95733687879928,3.7543190973072007,225.92052071813504,7.461682393749138
2,2011-08-19,123160.353660839,0,41.77054920923112,3.7960253822435046,224.40466282527845,7.3525466654288705
2,2011-08-26,122874.41295678118,0,46.04228205940402,3.750387589653032,227.23701186340153,7.50338849942303
2,2011-09-02,128860.92320406114,0,31.502368401831006,3.7124634118416417,224.36538986331547,7.344536830955839
2,2011-09-09,121802.29532515473,0,44.11202479679762,3.89907553994546,225.03255695107555,7.513306959105393
2,2011-09-16,120173.89691209051,0,44.61757262499105,3.9455036002439887,221.6405839098732,6.99161356389033
2,2011-09-23,129345.68118561519,0,44.269233590654885,3.8752083539811206,226.0096307970412,7.383938521779858
2,2011-09-30,119637.5449513461,0,51.21370857155565,3.846724626501725,226.92398635873025,7.536161315858032
2,2011-10-07,105275.44079203051,0,48.98251624752863,3.852849049806294,225.66200977013173,7.824238393047393
2,2011-10-14,109004.15018686635,0,34.528739613809584,3.7610343658900502,225.2951090286468,7.3803479575584925
2,2011-10-21,116688.37354652047,0,38.16528834841206,3.799132665718114,229.70613613811383,7.882435486936787
2,2011-10-28,117317.81877400137,0,43.37049461102049,3.7880636802249366,223.33780438016208,7.390779953397869
2,2011-11-04,128463.21779677548,0,46.408753383760725,3.7639835320765216,225.23703831253462,7.445156773825707
2,2011-11-11,133141.79358736335,0,51.22934206677871,3.798360881267437,227.84202859520335,7.195947075849538
2,2011-11-18,133194.27804405527,0,49.735210376235564,3.805889000073764,226.26570344312822,7.475340935515942
2,2011-11-25,151993.87006918527,1,50.50195772045048,4.050542311248084,228.43126615647984,7.307836470900062
2,2011-12-02,161625.39785028968,1,66.85684913418297,4.096838768062642,225.25800017876625,7.128366722210711
2,2011-12-09,148743.77665351462,1,47.86945497070126,3.846196709336666,226.55070880395144,7.453056677368647
2,2011-12-16,169199.1168131975,1,52.777965869603555,3.9100630030620387,226.39149440338093,7.116122592835264
2,2011-12-23,150458.94150726876,1,61.53658427991593,4.046940724352379,226.9063837978216,7.277510830703488
2,2011-12-30,147139.58269326342,1,43.051016946230945,3.87775925785217,225.1040719800294,6.749554055512099
2,2012-01-06,147815.21666425475,0,73.12925457844864,3.9964451065836517,229.93584564348177,7.402745644225218
2,2012-01-13,148150.32326137455,0,59.68561986888465,4.053916076335414,229.27307135111153,7.143838176941577
2,2012-01-20,148074.22973085602,0,72.03473355447515,3.9800357903095933,226.67584735159352,6.979967917025432
2,2012-01-27,151941.71430368995,0,72.35207799086724,3.9725979335633665,228.57987801198914,7.406634259034622
2,2012-02-03,143353.8958310099,0,82.800985010284,4.150158466575843,227.21806285086518,7.672896552384506
2,2012-02-10,150399.14735421338,0,80.9828222631438,4.0654389300840865,228.28177593231456,6.788075785056267
2,2012-02-17,154303.46959483656,0,64.31492348725368,4.149383938867421,231.35518898570885,7.028772252675827
2,2012-02-24,165489.4597080139,0,71.52314370335829,4.033721221589056,230.42174205579803,7.206365434539147
2,2012-03-02,150168.06113213595,0,74.3840745205349,4.175946906597959,229.58612011943666,7.402944502436058
2,2012-03-09,158765.84550210548,0,78.3433639690621,4.098760089656085,228.36591432773133,7.357520383645438
2,2012-03-16,156905.73580540653,0,83.53401184899703,4.242957252313412,231.97401720185448,7.086263827537715
2,2012-03-23,157167.59364462973,0,75.4510800285998,4.133868425289164,229.0803758263217,7.573017577284013
2,2012-03-30,162927.19672256647,0,78.46920832973538,4.239489485748511,226.9040768853069,6.6524743512836775
2,2012-04-06,169672.99426256208,0,80.33719598674871,4.176035704020861,228.35040584502218,7.1381915722874085
2,2012-04-13,139932.38041664532,0,85.34237633813582,4.181576523611425,229.8614191348426,7.033356787032651
2,2012-04-20,147257.75805300032,0,80.78101933366668,4.2476386486785485,228.33657100924407,6.9546457769232966
2,2012-04-27,159941.9844201538,0,71.37875428556869,4.196278530145753,227.75339676751727,7.261567609589266
2,2012-05-04,134128.08350810365,0,75.30347433636247,4.005543319201236,229.56537206099642,7.404225483525674
2,2012-05-11,156527.7160469357,0,73.33538114245958,4.1215999377226185,232.44685545237726,6.915221511964134
2,2012-05-18,140592.2135245402,0,78.23372161781198,4.3748980671784015,231.11558708448692,7.166011092405653
2,2012-05-25,139341.83505400823,0,80.93806451323753,4.179159292154291,230.75886875386837,7.054438051287698
2,2012-06-01,149500.26127892043,0,72.38263882046418,4.329397301834001,232.21940073524593,6.6507756089553185
2,2012-06-08,149553.84032675566,0,74.02435350789823,4.1137608987227265,230.34785097927343,7.255135901020379
2,2012-06-15,164445.11267097938,0,69.66393557536028,4.424759584609864,232.84282916775928,7.188472002608295
2,2012-06-22,140606.4202444633,0,63.16425649583612,4.224169378910521,232.9616945973707,7.121747757347224
2,2012-06-29,148402.5184630152,0,55.27632623143985,4.484787553767206,232.99026520558203,6.816928654649481
